time_stamp_local,turbine_id,month,wind_speed,turbulence_intensity
2023-01-27 02:30:00,BHR-001,Jan,12.459888866212626,0.024200224114262134
2023-01-27 02:45:00,BHR-001,Jan,11.853111090130273,0.025785252594671158
2023-01-27 03:00:00,BHR-001,Jan,11.310000022252401,0.031888079647899935
2023-01-27 03:15:00,BHR-001,Jan,11.14988891707526,0.028595683432899883
2023-01-27 03:30:00,BHR-001,Jan,10.42533332824707,0.03104638357211915
2023-01-27 03:45:00,BHR-001,Jan,10.099555545383039,0.033350403268458687
2023-01-27 04:00:00,BHR-001,Jan,9.730666650136316,0.03165612592860174
2023-01-27 04:15:00,BHR-001,Jan,9.915111170874699,0.033513885521665725
2023-01-27 04:30:00,BHR-001,Jan,10.435666625764638,0.030221662923483522
2023-01-27 04:45:00,BHR-001,Jan,11.030666643778487,0.02453641904298164
2023-01-27 05:00:00,BHR-001,Jan,11.32833332909478,0.03388667735283479
2023-01-27 05:15:00,BHR-001,Jan,12.033333351347194,0.03068474991622061
2023-01-27 05:30:00,BHR-001,Jan,11.957888878716354,0.03766679563418207
2023-01-27 05:45:00,BHR-001,Jan,11.107333332697547,0.04789481927700954
2023-01-27 06:00:00,BHR-001,Jan,10.819999975628333,0.027722581686139506
2023-01-27 06:15:00,BHR-001,Jan,10.079222227732338,0.02625274758043209
2023-01-27 06:30:00,BHR-001,Jan,10.233777766757544,0.029794080003126416
2023-01-27 06:45:00,BHR-001,Jan,9.99055552588569,0.02679080201714378
2023-01-27 07:00:00,BHR-001,Jan,9.964666728973393,0.02333144784890964
2023-01-27 07:15:00,BHR-001,Jan,10.074666707780624,0.022037104079727563
2023-01-27 07:30:00,BHR-001,Jan,10.454666678110762,0.022513196179096806
2023-01-27 07:45:00,BHR-001,Jan,10.741888865364926,0.03376178158245899
2023-01-27 08:00:00,BHR-001,Jan,10.656333335240685,0.01949839020820365
2023-01-27 08:15:00,BHR-001,Jan,10.61899999194674,0.03161724373872447
2023-01-27 08:30:00,BHR-001,Jan,10.515111115773518,0.0564666744060433
2023-01-27 08:45:00,BHR-001,Jan,10.05988892449273,0.05821610989163749
2023-01-27 09:00:00,BHR-001,Jan,9.530333319769968,0.04396034120457504
2023-01-27 09:15:00,BHR-001,Jan,9.104444461398653,0.04772652107911091
2023-01-27 09:30:00,BHR-001,Jan,8.459777782228258,0.11725510073471236
2023-01-27 09:45:00,BHR-001,Jan,8.830222240553962,0.07332636078824684
2023-01-27 10:00:00,BHR-001,Jan,8.836999985376993,0.0807159216172565
2023-01-27 10:15:00,BHR-001,Jan,7.878222208552891,0.0843674942320851
2023-01-27 10:30:00,BHR-001,Jan,8.368222218089635,0.09491116872105243
2023-01-27 10:45:00,BHR-001,Jan,8.109555576112534,0.08858069126265128
2023-01-27 11:00:00,BHR-001,Jan,8.25100002500746,0.055284112675507854
2023-01-27 11:15:00,BHR-001,Jan,7.8498888927035875,0.07157864800017717
2023-01-27 11:30:00,BHR-001,Jan,7.508000008265179,0.07186370577139327
2023-01-27 11:45:00,BHR-001,Jan,6.826222212049696,0.09361450821659148
2023-01-27 12:00:00,BHR-001,Jan,7.318000030517578,0.07701004074416287
2023-01-27 12:15:00,BHR-001,Jan,7.105222234196132,0.10025084338589674
2023-01-27 12:30:00,BHR-001,Jan,7.17666667620341,0.09463059872138445
2023-01-27 12:45:00,BHR-001,Jan,6.730888901286655,0.08949518572259386
2023-01-27 13:00:00,BHR-001,Jan,7.324111099772983,0.06718098682083858
2023-01-27 13:15:00,BHR-001,Jan,7.773333328564961,0.09289371241458012
2023-01-27 13:30:00,BHR-001,Jan,7.384333332379659,0.0934389199120824
2023-01-27 13:45:00,BHR-001,Jan,6.7266666857401525,0.09966237268932013
2023-01-27 14:00:00,BHR-001,Jan,6.976222232182822,0.10876562510904729
2023-01-27 14:15:00,BHR-001,Jan,7.5423333634270575,0.09402316777282246
2023-01-27 14:30:00,BHR-001,Jan,7.13366671456231,0.10064120716204979
2023-01-27 14:45:00,BHR-001,Jan,7.63066668510437,0.14164433474661187
2023-01-27 15:00:00,BHR-001,Jan,9.388444473478534,0.08036940914858608
2023-01-27 15:15:00,BHR-001,Jan,8.633444429503546,0.13645588624912777
2023-01-27 15:30:00,BHR-001,Jan,9.136777754359779,0.07465032466500715
2023-01-27 15:45:00,BHR-001,Jan,9.48655555831061,0.06482884347490805
2023-01-27 16:00:00,BHR-001,Jan,9.101777789857646,0.09866149481868855
2023-01-27 16:15:00,BHR-001,Jan,9.564555596775485,0.09248717238841443
2023-01-27 16:30:00,BHR-001,Jan,10.527333382500556,0.05960283515428459
2023-01-27 16:45:00,BHR-001,Jan,9.796999993854095,0.07735434702529548
2023-01-27 17:00:00,BHR-001,Jan,9.887888921631706,0.0865505644237496
2023-01-27 17:15:00,BHR-001,Jan,9.877111064063179,0.10274354695221515
2023-01-27 17:30:00,BHR-001,Jan,9.196111111111113,0.12173746437804865
2023-01-27 17:45:00,BHR-001,Jan,9.448333300484551,0.1445872439311659
2023-01-27 18:00:00,BHR-001,Jan,9.098666643566556,0.05345735769473027
2023-01-27 18:15:00,BHR-001,Jan,9.15188892364502,0.06598798983712434
2023-01-27 18:30:00,BHR-001,Jan,8.802000036239624,0.04468046440191084
2023-01-27 18:45:00,BHR-001,Jan,8.496555543475681,0.038372059722434605
2023-01-27 19:00:00,BHR-001,Jan,7.971333391931321,0.05201813154526367
2023-01-27 19:15:00,BHR-001,Jan,7.307333353890312,0.09998726470695163
2023-01-27 19:30:00,BHR-001,Jan,8.791999989085728,0.0516818174872418
2023-01-27 19:45:00,BHR-001,Jan,8.71899999777476,0.031877518185593604
2023-01-27 20:00:00,BHR-001,Jan,9.479222178988982,0.05355583620778536
